age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source
49,1,0,0,1.1,9,4.61,55.9,7,8,3,12,0,0,12,1,3,3,2,5.0,0.95,83.49,1167,1
25,1,3,2,2.0,10,31.57,34.38,9,4,3,23,1,0,2,1,7,4,2,5.0,0.57,54.74,1115,1
57,1,3,0,2.0,11,13.9,79.15,18,3,2,11,1,0,18,2,6,5,1,1.0,0.48,100.0,827,2
41,1,3,2,1.1,6,19.18,29.97,14,3,7,12,2,0,16,2,4,5,4,3.6306638801191693,0.72,68.24,216,3
27,2,3,2,2.1,11,13.02,47.39,20,6,4,23,0,0,10,0,4,1,1,4.0,0.37,65.92,88,2
56,2,5,0,2.1,8,15.89,45.41,14,5,4,14,0,0,17,0,7,2,1,3.0,0.28,35.9,946,3
56,1,3,0,1.0,5,6.59,67.56,9,1,6,22,2,0,4,1,2,7,5,1.0,0.97,82.6,1002,2
27,0,5,2,2.1,6,14.03,64.41,18,5,3,9,0,0,20,1,8,4,5,5.0,0.94,88.04,560,0
53,1,6,0,1.2,11,7.68,16.25,8,1,12,11,2,0,44,1,11,4,5,4.0,0.21,86.04,1120,2
42,1,3,0,1.1,7,29.3,46.36,12,9,4,15,1,1,37,1,7,5,2,1.0,0.12,51.74,130,1
27,1,6,0,1.0,6,32.37,46.22,14,1,7,12,0,1,1,1,6,1,2,4.0,0.97,86.58,326,3
36,1,3,2,1.1,6,10.51,51.26,12,3,1,22,0,0,22,2,2,3,2,3.6306638801191693,0.94,57.82,799,2
32,0,3,2,1.2,10,3.77,51.26,13,4,3,3,0,0,12,1,9,3,1,3.0,0.05,63.2,1061,2
33,1,6,2,1.2,6,41.21,81.57,11,3,3,17,1,0,11,1,6,4,2,3.6306638801191693,0.51,87.4,754,3
19,0,5,2,2.0,5,13.43,47.55,10,9,5,6,0,0,15,0,6,3,2,4.0,0.05,98.46,217,4
46,0,3,1,2.0,10,13.6,52.62,14,7,3,18,5,1,40,0,7,3,2,5.0,0.09,67.06,946,4
21,1,1,0,2.0,9,13.58,21.69,14,5,2,11,0,0,38,0,9,2,1,3.0,0.33,69.59,1170,2
46,1,3,2,1.0,11,11.2,22.64,14,5,5,21,0,0,37,2,6,2,3,5.0,0.95,59.79,315,4
48,1,3,0,2.0,8,10.56,44.97,17,4,3,4,1,0,17,1,6,2,0,2.0,0.18,54.1,748,4
34,1,1,0,1.2,13,14.38,66.06,9,5,4,11,0,0,11,1,8,4,5,3.6306638801191693,0.08,65.69,66,2
27,1,4,2,2.0,8,13.13,38.77,10,4,6,15,0,0,23,2,9,6,1,3.0,0.06,70.88,64,3
44,1,6,2,2.0,8,5.77,60.85,8,3,4,22,0,1,21,2,3,7,3,3.6306638801191693,0.24,74.68,368,1
58,0,3,2,1.1,9,5.52,38.02,11,8,1,21,2,0,12,0,6,1,1,3.0,0.83,57.83,569,2
32,0,5,0,1.1,5,6.9,44.53,12,3,3,3,0,0,38,1,12,0,4,4.0,0.73,53.42,789,2
48,1,4,0,2.0,10,13.28,51.12,13,7,2,10,0,0,15,1,7,3,1,5.0,0.33,53.09,1153,4
38,0,3,2,1.1,4,20.32,38.24,13,4,8,8,0,0,9,1,5,3,7,4.0,0.37,62.6,377,1
58,1,3,0,1.1,5,6.08,16.9,11,3,2,12,0,0,13,0,10,2,2,4.0,0.36,71.4,292,2
43,0,3,0,2.0,12,11.23,83.4,17,6,5,4,0,0,14,0,6,3,2,4.0,0.59,56.21,35,3
55,1,3,0,2.1,9,21.27,18.21,16,4,4,18,0,0,28,1,6,4,1,3.0,0.13,83.15,407,3
53,0,3,2,1.0,5,8.45,60.22,16,1,4,17,0,0,20,0,7,2,1,4.0,0.19,67.5,391,4
34,0,3,0,1.2,4,5.44,26.8,26,7,3,9,0,0,33,0,4,7,2,4.0,0.24,82.86,1167,0
20,0,6,0,2.0,2,4.27,44.42,14,4,7,21,0,0,13,1,6,4,1,1.0,0.17,84.88,584,0
31,0,3,1,1.2,7,9.07,37.63,7,6,8,7,1,0,39,2,3,6,3,2.0,0.69,57.22,174,3
30,1,3,1,1.2,9,9.54,37.59,10,5,5,3,0,0,21,0,5,3,4,3.0,0.9,62.91,926,3
58,1,2,2,2.0,7,12.49,60.81,19,8,3,12,0,0,34,1,8,5,2,3.0,0.06,42.0,294,0
44,0,5,2,2.1,12,4.01,48.06,10,3,4,17,0,0,43,0,3,4,2,4.0,0.49,78.72,1106,1
18,1,1,0,1.2,3,12.91,16.45,10,6,5,3,0,0,9,1,11,5,3,1.0,0.84,66.87,1097,4
34,1,6,0,1.1,8,17.44,29.11,11,9,5,12,0,0,9,1,7,4,0,5.0,0.48,73.47,972,0
51,0,3,0,1.0,12,11.36,38.74,18,1,6,18,0,0,8,1,4,5,0,3.6306638801191693,0.73,76.42,166,3
31,0,3,2,1.2,7,22.41,66.66,10,8,5,7,0,0,24,1,2,2,0,3.0,0.07,47.22,1035,3
34,1,3,2,1.1,7,24.09,7.95,13,7,4,23,0,0,16,0,3,4,1,4.0,0.58,49.2,561,3
20,0,3,0,2.0,16,11.7,59.45,13,4,6,10,0,0,40,2,7,1,1,4.0,0.59,85.05,191,1
51,0,0,2,2.0,6,13.95,24.95,5,1,5,9,1,0,4,1,8,3,2,4.0,0.63,63.15,892,2
57,1,2,0,1.2,6,26.11,64.74,11,1,5,9,0,0,5,1,6,1,2,3.0,0.36,69.31,667,4
42,1,3,0,2.0,6,46.8,24.33,10,5,7,22,0,0,19,1,6,1,2,5.0,0.18,67.65,645,4
19,0,3,0,2.0,7,5.82,50.77,21,9,5,12,0,0,32,1,8,5,0,4.0,0.86,95.01,450,2
51,1,4,2,1.2,10,13.45,56.77,17,9,3,18,1,0,9,1,5,3,2,5.0,0.86,71.06,270,0
43,0,6,2,2.0,10,13.47,39.1,13,6,5,3,0,0,12,1,1,1,4,3.6306638801191693,0.65,54.86,877,0
48,0,1,0,2.0,4,12.9,13.95,12,2,5,21,0,0,8,1,8,1,2,3.0,0.43,53.62,752,2
26,1,6,2,2.0,10,45.78,75.32,6,3,4,3,1,0,8,1,9,5,1,4.0,0.37,28.65,632,4
47,2,6,2,2.1,5,13.06,44.52,13,2,10,18,2,0,12,2,6,2,6,5.0,0.72,38.44,697,2
37,0,5,0,1.0,12,21.89,42.5,6,10,1,18,0,1,17,0,7,0,0,4.0,0.43,60.49,925,4
38,0,3,0,1.1,7,9.42,68.48,13,5,8,11,0,0,3,1,6,2,3,4.0,0.4,62.77,601,0
46,0,5,0,1.0,6,10.31,27.5,15,4,4,7,0,0,8,1,8,4,2,3.6306638801191693,0.8,75.36,75,3
42,1,6,2,2.1,11,4.89,17.94,14,2,6,16,2,0,23,1,7,4,2,3.0,0.62,72.58,338,2
55,0,5,2,2.1,10,6.64,52.53,11,2,3,8,0,0,28,1,12,2,4,4.0,0.32,83.26,25,3
42,0,3,0,2.1,11,12.19,31.48,13,7,3,18,0,0,40,0,9,3,3,5.0,0.46,78.65,317,2
26,1,5,0,2.0,9,29.01,5.0,16,7,5,15,0,2,16,1,4,3,7,3.6306638801191693,0.04,58.68,1096,3
56,1,5,2,1.1,14,14.17,34.97,11,4,4,20,1,0,17,0,6,2,3,4.0,0.19,66.09,374,2
43,0,2,0,1.0,10,8.18,35.95,16,5,3,12,0,0,36,0,8,4,1,4.0,0.52,55.88,310,3
54,0,3,2,2.1,3,6.72,44.12,7,5,3,4,1,0,11,0,9,4,4,2.0,0.6,65.4,111,0
33,0,0,1,2.0,7,9.94,32.89,12,7,3,7,1,0,44,1,8,4,1,3.6306638801191693,0.61,96.23,258,2
54,0,3,1,1.2,3,9.57,54.1,18,6,5,12,0,0,3,1,3,1,3,3.6306638801191693,0.73,39.86,861,4
29,1,3,1,1.1,5,9.51,60.45,14,4,3,23,0,0,30,2,7,4,0,5.0,0.9,54.22,138,3
41,0,3,0,1.0,4,1.13,37.66,15,4,8,11,0,0,4,0,4,5,2,3.6306638801191693,0.0,47.22,928,3
43,0,3,0,1.0,12,9.56,43.21,8,6,4,23,1,0,44,0,8,4,1,4.0,0.5,65.32,704,3
37,0,3,2,2.0,5,37.35,37.63,10,8,1,18,1,0,35,0,4,3,4,3.0,0.8,97.22,16,2
26,0,6,2,2.0,6,15.05,24.46,7,3,4,13,0,0,34,1,5,3,1,3.0,0.87,34.57,780,2
40,0,3,0,2.0,6,18.06,65.27,15,3,6,13,0,0,2,1,10,0,3,5.0,0.86,62.66,456,1
56,0,3,0,1.2,3,14.93,43.18,9,1,7,23,0,0,16,1,4,4,3,1.0,0.75,52.06,352,2
46,0,5,0,1.0,10,5.82,22.65,9,4,7,18,0,0,13,1,6,4,0,3.0,0.87,80.65,841,3
48,0,5,2,1.2,5,26.19,47.7,12,2,8,11,0,0,0,0,6,6,4,5.0,0.61,70.54,879,1
36,0,6,0,1.0,13,10.03,58.34,13,7,2,8,0,0,22,1,4,4,3,4.0,0.43,68.08,977,4
37,0,5,2,2.0,10,32.82,45.66,15,5,1,9,0,1,8,0,1,3,2,3.6306638801191693,0.67,30.07,613,1
40,0,5,1,1.1,5,10.34,41.97,8,8,2,16,0,0,2,2,6,1,3,4.0,0.86,44.25,1131,1
44,1,3,0,2.0,10,32.8,60.08,17,0,1,11,2,0,10,1,10,2,1,4.0,0.35,48.04,477,3
47,0,6,0,2.1,12,7.19,65.48,6,3,8,18,1,0,29,2,8,5,3,4.0,0.34,92.16,444,3
38,1,5,1,1.2,10,10.51,62.81,9,5,4,5,2,0,25,2,9,0,2,4.0,0.26,58.3,224,2
52,0,5,2,1.0,8,7.85,34.74,11,3,1,6,1,0,21,1,4,7,3,4.0,0.08,85.2,942,4
24,1,6,0,2.0,7,10.16,29.6,11,5,4,20,1,0,9,1,5,3,4,5.0,0.35,68.57,494,2
39,1,3,0,1.1,6,13.35,31.03,14,9,3,18,0,0,17,2,11,3,2,4.0,0.76,63.77,492,3
27,1,3,0,1.2,7,8.78,28.46,13,6,6,19,0,0,42,1,6,5,3,3.0,0.33,57.54,792,3
40,1,3,0,1.2,4,3.74,19.51,13,6,4,14,1,0,6,1,7,2,1,3.6306638801191693,0.36,68.87,344,2
32,1,5,2,1.2,13,21.08,61.37,11,6,3,18,1,0,20,1,2,3,2,5.0,0.69,64.53,912,3
47,0,3,0,1.2,6,10.22,49.69,8,7,4,13,1,0,32,2,11,3,2,3.0,0.95,71.93,791,4
51,1,6,0,1.2,7,6.44,71.53,5,8,2,17,0,0,31,1,14,2,0,3.0,0.37,71.31,78,3
30,0,2,2,2.0,10,14.42,54.02,10,5,4,22,1,0,19,0,3,6,2,4.0,0.65,73.97,370,2
21,1,3,0,1.2,9,18.91,33.95,11,5,5,3,0,0,30,1,10,0,3,4.0,0.18,76.34,580,4
35,0,1,2,1.2,7,27.18,43.99,14,3,5,18,0,1,38,1,5,0,2,3.6306638801191693,0.36,68.24,750,4
40,0,5,2,1.2,12,7.39,64.22,15,5,1,13,0,0,25,1,9,3,0,5.0,0.13,40.77,1003,3
50,1,6,0,1.2,10,9.1,48.66,10,7,1,15,0,1,30,2,1,1,2,4.0,0.84,74.32,298,4
51,1,3,0,1.2,10,30.73,7.43,7,4,5,17,0,0,19,1,4,3,2,1.0,0.7,52.17,918,0
51,0,3,1,1.0,7,6.61,68.66,12,3,5,7,0,0,32,1,8,4,4,3.0,0.69,74.22,83,1
53,0,3,2,1.2,6,4.03,55.5,10,6,3,19,1,1,39,1,8,3,0,4.0,0.06,65.63,197,3
52,0,5,2,1.1,9,8.56,36.35,10,2,3,13,0,0,36,1,6,4,0,4.0,0.22,71.96,1188,2
34,2,6,0,2.1,7,28.34,43.53,12,9,4,14,0,0,31,1,7,1,4,3.0,0.18,100.0,698,3
45,1,3,0,1.2,9,31.93,39.4,10,6,3,3,1,0,34,0,14,1,2,5.0,0.11,50.78,898,0
31,0,5,0,1.0,9,6.17,59.41,21,8,5,20,0,0,36,0,7,3,0,1.0,0.25,73.09,1116,3
51,0,3,2,1.1,7,6.93,57.01,8,7,5,11,0,0,1,1,8,3,2,2.0,0.42,59.43,446,3
28,2,5,2,1.2,7,8.81,72.41,15,9,7,19,0,0,17,1,1,3,3,2.0,0.07,85.73,231,2
30,0,4,0,1.2,9,33.68,5.0,17,6,4,21,0,0,3,1,9,1,0,4.0,0.62,45.59,766,4
50,1,3,0,1.2,5,11.3,41.06,21,6,2,5,0,0,1,0,3,4,0,5.0,0.11,73.95,783,3
19,0,3,0,2.0,13,12.1,23.34,8,9,6,8,0,0,1,1,8,5,1,2.0,0.29,58.01,1033,2
51,0,2,1,2.0,9,7.94,29.24,17,2,8,15,0,0,12,2,6,1,3,5.0,0.63,72.89,702,3
46,0,3,0,1.1,9,24.74,78.14,13,5,2,11,0,0,15,0,8,3,2,3.0,0.68,80.68,266,3
54,0,5,0,2.0,12,14.59,24.24,12,7,4,20,0,0,23,1,5,3,2,5.0,0.53,29.3,1031,1
21,1,3,2,2.1,8,0.22,45.72,14,4,1,20,0,0,0,1,9,3,1,4.0,0.33,88.87,1077,2
29,1,0,0,1.0,13,18.58,60.75,21,5,5,12,1,0,21,1,2,2,5,3.0,1.0,70.73,529,1
43,1,6,0,1.0,8,22.15,67.04,13,3,2,4,0,3,44,1,8,4,5,5.0,0.88,69.1,622,2
45,1,3,0,1.0,5,4.2,18.44,8,7,3,16,2,0,16,0,9,3,1,1.0,0.52,66.32,26,2
20,0,0,2,1.1,6,9.07,23.54,11,7,5,21,1,0,2,0,9,5,3,3.0,0.65,41.96,499,3
37,0,3,0,2.0,8,6.91,9.02,8,8,3,23,3,0,7,1,7,3,2,1.0,0.63,91.35,925,3
27,1,5,0,2.1,9,11.46,44.72,11,9,3,15,0,0,21,1,6,1,5,3.6306638801191693,0.45,45.35,731,3
35,0,3,2,1.2,6,10.66,38.27,8,6,4,21,0,1,44,2,6,3,3,4.0,0.08,74.16,683,3
44,2,3,0,1.0,8,10.52,54.51,16,7,4,6,1,2,27,1,4,5,0,3.6306638801191693,0.9,55.04,804,3
48,1,6,0,1.0,4,3.03,21.84,14,6,2,11,0,0,41,1,10,0,5,5.0,0.34,64.72,23,1
44,1,5,2,2.1,9,18.36,28.56,11,3,3,5,1,0,10,1,3,3,2,3.0,0.21,84.09,239,2
59,1,6,0,1.0,7,17.64,5.0,15,8,4,11,1,0,34,1,6,3,1,3.6306638801191693,0.32,81.98,496,0
18,1,3,1,1.0,7,9.49,41.63,7,4,3,5,0,0,44,1,6,2,2,4.0,0.18,70.26,835,2
23,0,1,0,1.1,6,16.27,59.12,11,5,9,13,0,0,36,0,5,3,2,3.6306638801191693,0.13,74.58,752,2
28,0,2,0,2.1,10,24.9,44.96,6,10,4,15,0,0,11,0,6,4,2,5.0,0.59,43.48,749,1
51,0,2,0,2.0,7,9.13,32.17,11,2,4,10,0,0,36,1,5,0,3,3.0,0.82,57.28,317,3
56,1,3,0,2.0,8,1.29,50.71,14,5,3,3,0,0,24,2,5,4,1,3.0,0.23,63.92,710,0
37,0,5,2,2.1,4,9.93,54.11,14,8,1,15,0,0,39,0,9,4,2,2.0,0.96,73.27,540,0
38,0,3,2,1.0,6,3.84,42.59,18,8,1,18,0,0,34,1,5,4,3,4.0,0.22,72.21,1028,3
38,1,3,2,2.1,9,9.82,69.42,11,5,1,22,1,0,2,1,4,2,0,4.0,0.17,63.28,854,1
35,1,3,2,1.0,7,6.84,61.64,8,13,3,11,0,0,4,1,7,4,7,3.0,0.4,63.63,877,3
38,0,3,0,1.1,10,17.9,26.05,7,5,7,14,0,0,14,1,4,5,2,4.0,0.0,58.61,117,3
36,0,2,0,2.0,10,16.41,16.46,11,5,3,4,1,0,2,1,4,3,1,4.0,0.56,77.91,938,2
21,0,6,0,1.1,9,14.07,74.03,9,8,1,4,0,1,3,2,4,2,0,3.0,0.43,90.93,425,3
30,2,6,0,2.1,8,3.36,40.69,15,2,8,8,1,1,31,1,8,3,0,3.0,0.42,61.15,557,0
35,1,0,0,2.0,7,10.15,62.27,11,5,1,19,1,0,19,1,4,4,1,4.0,0.21,100.0,922,1
46,0,0,0,2.1,11,12.28,50.79,11,4,4,16,0,0,39,1,4,2,0,5.0,0.67,61.92,860,2
42,0,3,0,2.0,6,7.99,28.62,14,8,4,9,0,0,22,0,3,4,2,4.0,0.3,66.07,104,3
30,0,1,2,2.1,2,15.75,77.4,11,4,6,8,0,0,5,1,9,3,1,4.0,0.86,90.24,583,3
44,1,3,2,2.0,6,9.22,48.18,16,4,2,20,0,0,13,1,5,2,2,4.0,0.63,58.44,168,1
36,0,3,1,2.0,9,19.88,32.51,15,2,4,13,0,0,8,1,3,2,0,4.0,0.53,50.12,1001,3
18,1,1,0,1.2,6,12.98,44.03,13,5,2,12,0,0,12,1,4,4,2,4.0,0.22,72.2,286,1
55,0,3,0,1.2,8,12.18,36.0,13,5,6,11,0,0,2,0,5,3,5,4.0,0.15,68.56,178,4
36,0,4,0,2.0,10,19.05,44.14,15,5,3,16,0,0,15,0,10,2,1,4.0,0.19,74.8,532,1
18,0,0,0,1.2,4,10.04,56.66,14,9,4,23,1,0,15,2,10,6,1,4.0,0.01,62.31,970,1
57,0,3,2,1.2,8,8.37,64.09,10,1,4,24,0,0,2,1,2,2,1,5.0,0.39,56.85,61,2
34,1,6,0,2.0,9,14.78,78.04,12,7,2,20,0,0,27,1,4,4,0,4.0,0.6,56.87,946,3
38,0,5,1,1.1,7,4.01,49.95,5,6,4,14,1,0,29,1,3,4,4,3.6306638801191693,0.86,51.26,130,3
39,1,3,2,1.0,12,6.17,65.93,15,7,4,4,0,0,24,1,4,4,1,5.0,0.18,83.5,61,2
32,1,3,1,1.0,14,3.63,40.57,11,2,3,20,0,0,1,1,5,4,0,3.0,0.26,76.45,952,3
56,1,3,0,2.0,4,7.15,36.24,16,5,3,22,2,0,21,2,11,4,3,5.0,0.82,87.86,325,1
56,0,3,2,1.2,9,18.08,29.49,12,6,7,24,1,0,14,1,11,2,3,5.0,0.46,78.43,280,3
49,0,3,0,1.1,12,17.52,5.0,15,6,5,18,2,1,10,1,5,1,2,3.0,0.99,63.1,500,3
21,2,5,0,1.1,12,17.5,67.7,15,5,6,3,2,1,44,1,1,5,0,1.0,0.98,55.91,859,2
49,1,3,1,2.1,7,7.7,59.94,13,2,3,3,1,0,33,1,4,5,3,4.0,0.71,65.21,153,3
21,1,3,0,2.0,9,15.23,43.62,7,6,5,9,0,0,27,2,4,5,3,4.0,0.83,53.53,687,3
18,1,6,0,1.1,3,9.37,67.57,16,6,3,13,1,0,2,1,4,1,1,5.0,0.59,54.18,224,1
50,0,3,2,1.0,7,4.94,58.55,10,5,5,14,0,1,29,0,8,3,2,3.0,0.79,69.43,93,0
24,1,3,0,2.1,7,1.51,87.36,9,7,3,17,0,0,36,1,5,3,1,4.0,0.33,75.82,218,2
26,0,1,2,2.0,12,17.95,42.89,13,3,7,9,0,0,36,0,5,4,2,3.0,0.26,83.07,893,2
18,2,6,0,1.2,9,10.18,55.51,10,3,1,18,0,0,20,1,8,2,5,2.0,0.63,91.7,95,2
33,1,0,0,1.1,4,5.85,28.76,16,3,3,7,0,0,23,1,9,1,1,4.0,0.04,62.65,817,3
35,0,5,2,2.1,10,9.96,92.5,14,2,3,23,1,0,22,1,9,1,1,3.0,0.15,71.34,217,4
23,0,6,2,1.0,9,20.58,15.85,15,2,1,14,0,0,5,2,6,2,3,3.0,0.93,59.63,1077,4
19,1,2,0,1.1,6,17.15,51.0,10,4,2,14,2,0,20,1,12,2,4,5.0,0.75,47.87,660,0
26,1,3,1,1.0,7,5.27,44.07,12,4,4,16,0,1,23,0,6,6,2,3.0,0.24,75.67,960,3
21,0,4,0,1.0,6,4.39,44.37,14,5,3,4,0,1,4,2,9,6,0,4.0,0.08,78.29,267,1
40,1,2,1,2.1,5,4.39,63.28,18,3,6,16,0,0,26,0,9,6,4,3.0,0.31,52.72,819,1
25,1,3,0,1.0,6,12.05,40.79,9,5,3,7,1,0,21,1,7,2,5,3.0,0.86,82.71,674,3
56,0,3,0,1.1,8,6.75,60.05,11,7,7,10,1,0,13,1,3,3,3,4.0,0.26,88.61,552,0
42,0,3,0,1.2,7,8.24,44.45,8,8,3,18,0,0,38,0,6,1,2,3.0,0.53,62.28,1013,2
33,0,6,0,2.1,6,21.88,50.42,8,5,6,18,1,1,35,1,6,5,0,4.0,0.79,71.73,1155,2
52,0,2,0,2.1,8,8.2,62.34,12,6,2,10,0,1,20,2,8,2,0,1.0,0.11,59.67,160,3
34,1,3,2,2.1,7,9.35,42.15,15,5,2,7,0,1,9,2,4,5,5,3.0,0.68,63.85,899,3
35,1,4,0,2.1,6,5.02,5.0,10,5,3,17,1,0,2,2,12,5,4,1.0,0.9,83.33,693,1
44,1,4,0,2.0,9,14.49,59.68,9,6,5,20,0,1,7,0,4,2,3,1.0,0.53,53.97,408,2
32,2,6,0,2.0,11,17.94,66.97,15,7,2,14,0,0,34,1,3,4,4,3.6306638801191693,0.49,54.45,273,0
34,1,3,2,1.1,10,21.13,37.19,13,4,5,6,0,0,37,1,7,2,1,4.0,0.67,24.73,550,4
22,0,1,1,1.0,8,0.32,34.3,13,3,7,5,0,0,34,2,7,1,4,4.0,0.28,58.58,1061,2
33,0,3,0,2.0,7,19.51,64.99,11,5,4,18,0,0,18,1,3,2,2,5.0,0.84,79.65,261,2
32,1,3,2,2.1,5,3.25,43.28,11,5,4,7,0,1,37,2,3,8,1,1.0,0.67,79.77,703,1
59,0,3,2,2.0,7,18.21,25.88,9,0,2,7,0,0,40,2,3,1,4,1.0,0.19,79.49,161,4
51,1,4,2,2.1,13,14.14,15.83,9,5,6,9,0,0,34,1,8,4,3,2.0,0.55,53.85,306,0
36,1,2,0,2.1,9,6.41,28.76,12,6,5,20,0,0,19,1,6,3,0,3.6306638801191693,0.15,31.32,711,1
25,1,3,1,1.0,8,15.3,48.44,13,10,0,19,0,0,30,1,10,7,0,2.0,0.94,83.28,571,3
27,0,3,2,2.0,10,4.28,63.27,24,2,2,15,0,1,40,1,5,2,7,3.6306638801191693,0.09,66.12,493,2
22,2,6,0,1.1,7,12.01,25.22,14,7,3,17,2,1,27,1,8,5,2,3.0,0.27,61.38,282,3
43,1,3,2,1.1,7,7.19,88.5,11,3,4,3,0,0,14,0,4,3,2,4.0,0.71,77.55,495,2
39,0,6,2,1.1,12,19.08,45.44,14,5,2,3,0,0,23,0,5,4,3,4.0,0.81,64.85,809,2
40,0,1,2,1.0,11,15.64,20.67,8,5,5,10,0,2,23,0,9,5,2,1.0,0.38,63.8,275,2
30,1,3,2,1.0,5,16.7,45.38,8,7,5,5,0,0,10,1,6,3,2,1.0,0.08,66.97,1141,2
26,0,6,0,1.2,6,18.34,61.04,11,3,4,11,0,0,32,1,6,4,1,5.0,0.09,73.41,178,4
37,1,6,1,1.0,5,22.16,22.18,10,8,5,12,1,0,27,1,10,2,1,4.0,0.9,57.04,110,2
45,1,3,0,1.0,5,4.49,34.22,10,4,3,22,0,0,18,0,9,3,1,1.0,0.91,55.38,591,1
54,0,4,2,1.2,9,8.11,23.9,12,9,12,24,0,0,30,0,6,2,2,4.0,0.69,96.73,475,3
41,0,3,2,1.0,9,26.47,49.51,9,3,4,8,0,0,15,1,8,2,0,3.6306638801191693,0.14,73.11,1159,3
50,1,3,0,2.0,13,31.24,55.28,11,5,1,7,0,0,29,0,7,2,2,3.0,0.19,78.42,611,4
37,1,0,0,2.1,6,15.38,38.25,16,3,6,3,0,0,1,0,6,4,1,3.0,0.05,76.69,773,3
47,1,2,2,2.0,5,18.28,12.64,15,2,5,16,1,0,8,1,5,5,2,4.0,0.68,54.33,633,2
26,0,6,0,1.1,9,9.91,38.32,14,8,6,16,1,0,18,1,6,1,4,2.0,0.52,59.29,969,4
34,0,3,0,2.0,5,9.75,42.56,18,4,4,11,0,0,1,1,5,2,2,3.0,0.93,70.9,799,3
53,1,3,0,1.1,11,12.03,49.75,11,10,2,19,0,0,11,2,11,5,2,4.0,0.48,72.63,994,2
31,1,6,1,1.1,9,29.7,25.98,11,7,3,17,1,1,19,1,4,3,2,2.0,0.74,80.84,583,3
36,0,3,2,1.0,14,3.09,23.11,8,3,4,6,0,0,42,0,6,2,1,2.0,0.73,69.06,1154,4
24,0,3,1,2.0,6,8.29,41.96,9,4,5,16,0,0,14,2,9,3,0,4.0,0.19,56.42,341,3
20,1,1,0,2.1,8,35.06,44.24,10,6,1,24,0,0,6,1,7,1,1,4.0,0.12,61.97,1076,3
50,0,3,1,1.0,6,1.76,79.12,11,7,3,23,0,0,17,2,6,3,2,3.6306638801191693,0.93,55.59,445,3
49,0,3,0,1.1,5,4.86,79.61,7,7,2,3,0,0,16,1,6,3,1,5.0,0.58,70.74,220,2
28,0,3,2,2.1,5,2.78,84.17,16,1,4,16,0,1,42,2,4,2,2,4.0,0.88,45.41,161,3
59,0,3,0,1.2,10,31.1,41.13,10,5,4,17,0,0,1,1,9,2,1,4.0,0.18,71.34,756,0
19,0,3,2,1.1,8,14.64,74.33,6,7,5,10,0,0,39,2,7,3,4,4.0,0.32,48.25,789,0
43,0,6,0,2.1,8,13.58,55.43,6,6,4,8,0,0,30,1,5,3,3,5.0,0.18,61.94,302,3
21,1,6,0,2.1,6,11.0,66.18,8,7,3,3,0,0,23,1,12,1,3,4.0,0.45,82.78,616,0
34,1,3,0,2.0,8,0.15,87.71,10,7,9,7,0,0,33,1,4,1,1,3.0,0.52,72.51,391,3
34,0,3,0,1.2,8,12.84,15.85,10,3,2,3,0,0,25,1,10,4,3,3.0,0.28,57.72,1024,0
45,0,3,2,2.0,11,20.95,39.47,18,7,8,10,0,0,39,0,7,4,2,4.0,0.21,47.3,333,3
47,1,3,0,1.0,8,12.61,38.84,5,6,5,16,0,0,41,1,10,4,2,1.0,0.86,82.43,100,3
57,0,0,0,1.0,7,11.7,24.03,14,6,1,20,0,0,21,1,3,2,2,4.0,0.61,55.94,579,2
40,0,2,0,1.1,7,19.81,52.33,13,6,2,22,0,0,44,1,2,6,1,3.6306638801191693,0.1,49.6,239,3
41,0,1,1,1.0,9,22.91,68.12,13,3,2,21,2,0,16,1,7,3,0,3.0,0.9,72.23,727,2
46,0,3,0,2.1,6,19.68,49.74,12,5,2,5,0,1,4,1,6,4,2,4.0,0.64,51.4,668,2
21,0,6,0,1.0,8,32.79,32.79,15,4,3,12,0,1,17,1,8,3,5,3.6306638801191693,0.32,75.04,1105,3
55,0,1,1,2.0,10,16.05,69.18,20,11,8,14,0,0,35,1,11,7,0,5.0,0.84,72.12,414,1
46,0,6,2,2.1,10,7.0,35.68,15,6,3,13,0,0,35,2,6,2,1,4.0,0.01,79.07,897,2
36,1,3,2,2.0,7,9.1,47.33,14,4,3,9,0,0,33,2,6,3,1,5.0,0.87,75.58,1014,3
44,0,6,0,1.1,10,6.4,32.35,11,9,2,11,0,0,14,2,6,2,2,4.0,0.71,72.63,943,3
46,0,5,0,1.2,5,3.99,82.97,5,4,4,15,0,0,7,1,7,1,2,5.0,0.82,63.95,1011,0
53,2,6,0,1.1,8,11.75,75.81,12,7,7,4,2,0,4,2,5,6,2,3.0,0.56,78.71,475,3
52,1,5,2,2.0,11,15.26,57.27,12,6,6,7,1,0,24,1,4,4,2,4.0,0.4,64.52,148,4
23,1,3,2,1.0,9,7.49,64.55,7,4,4,14,0,0,28,1,10,2,3,4.0,0.5,86.84,370,2
40,0,5,1,1.0,6,19.87,46.8,13,8,6,8,0,1,9,1,4,1,4,4.0,0.68,26.83,1015,1
